0.000000 9.281883 0.173873 0.000000 -0.130253 -0.991455 0.034319 0.974082 
-0.006254 10.778152 -0.152804 -0.621906 -0.209845 -0.754418 0.032255 0.973817 
0.006254 10.778152 -0.152804 0.621906 -0.209845 -0.754418 0.032255 0.973817 
-0.017587 11.273553 -0.248424 -0.421949 -0.195410 -0.885281 0.030643 0.974085 
0.017587 11.273553 -0.248424 0.421949 -0.195410 -0.885281 0.030643 0.974085 
-0.026920 11.432879 -0.283592 -0.249641 -0.215644 -0.943999 0.029098 0.974388 
-0.031684 11.476852 -0.292095 -0.407910 -0.200873 -0.890622 0.028006 0.974909 
0.031684 11.476852 -0.292095 0.407910 -0.200873 -0.890622 0.028006 0.974909 
0.026920 11.432879 -0.283592 0.249641 -0.215644 -0.943999 0.029098 0.974388 
-0.038594 11.500552 -0.293489 -0.545885 -0.179937 -0.818293 0.027172 0.975075 
0.038594 11.500552 -0.293489 0.545885 -0.179937 -0.818293 0.027172 0.975075 
-0.047112 11.511950 -0.289397 -0.654225 -0.156102 -0.739982 0.026378 0.975021 
0.047112 11.511950 -0.289397 0.654225 -0.156102 -0.739982 0.026378 0.975021 
-0.059461 11.519856 -0.278570 -0.737236 -0.132908 -0.662404 0.025358 0.974853 
0.059461 11.519856 -0.278570 0.737236 -0.132908 -0.662404 0.025358 0.974853 
-0.552272 -7.064205 5.127316 -0.832636 -0.220130 0.508133 0.000000 1.000000 
-0.538327 -7.074989 5.147491 -0.910367 -0.413587 0.012574 1.000000 1.000000 
-0.544204 -7.066936 5.139130 -0.879055 -0.171209 0.444868 1.000000 0.000000 
0.544204 -7.066936 5.139130 0.879055 -0.171209 0.444868 1.000000 0.000000 
0.538327 -7.074989 5.147491 0.910367 -0.413587 0.012574 1.000000 1.000000 
0.552272 -7.064205 5.127316 0.832636 -0.220130 0.508133 0.000000 1.000000 
-0.243234 -6.362947 4.102376 0.476547 -0.739769 -0.474990 0.026588 0.020723 
-0.267558 -6.353174 4.041836 0.616291 -0.782495 -0.088717 0.025832 0.016549 
0.000000 -6.363305 4.043934 0.009278 -0.994354 -0.105472 0.024451 0.017355 
0.267558 -6.353174 4.041836 -0.616291 -0.782495 -0.088717 0.025832 0.016549 
0.243234 -6.362947 4.102376 -0.476547 -0.739769 -0.474990 0.026588 0.020723 
-0.182426 -6.375297 4.156135 0.298288 -0.711447 -0.636250 0.024451 0.017355 
-0.243234 -6.362947 4.102376 0.476547 -0.739769 -0.474990 0.022643 0.018164 
0.000000 -6.363305 4.043934 0.009278 -0.994354 -0.105472 0.023016 0.021935 
0.243234 -6.362947 4.102376 -0.476547 -0.739769 -0.474990 0.022643 0.018164 
0.182426 -6.375297 4.156135 -0.298288 -0.711447 -0.636250 0.024451 0.017355 
-0.097294 -6.386048 4.194934 0.151921 -0.696158 -0.701590 0.023016 0.021935 
-0.182426 -6.375297 4.156135 0.298288 -0.711447 -0.636250 0.022643 0.018164 
0.000000 -6.363305 4.043934 0.009278 -0.994354 -0.105472 0.020501 0.018906 
0.182426 -6.375297 4.156135 -0.298288 -0.711447 -0.636250 0.022643 0.018164 
0.097294 -6.386048 4.194934 -0.151921 -0.696158 -0.701590 0.023016 0.021935 
0.000000 -6.375297 4.156135 1.000000 0.000000 0.000000 0.020501 0.018906 
0.000000 -6.386048 4.194934 1.000000 0.000000 0.000000 0.022643 0.018164 
0.000000 -6.391025 4.210594 0.028382 -0.684774 -0.728172 0.020501 0.018906 
-0.097294 -6.386048 4.194934 0.151921 -0.696158 -0.701590 0.018189 0.019435 
0.000000 -6.363305 4.043934 0.009278 -0.994354 -0.105472 0.018728 0.023072 
0.097294 -6.386048 4.194934 -0.151921 -0.696158 -0.701590 0.018189 0.019435 
0.000000 -6.386048 4.194934 1.000000 0.000000 0.000000 0.018728 0.023072 
0.000000 -6.391025 4.210594 0.028382 -0.684774 -0.728172 0.018189 0.019435 
0.000000 -6.355850 3.881471 0.000000 -0.884610 0.466262 0.029762 0.012388 
0.097294 -6.354072 3.895732 -0.115452 -0.881069 0.458632 0.030908 0.010312 
0.000000 -6.363305 4.043934 0.009278 -0.994354 -0.105472 0.032481 0.010975 
-0.097294 -6.354072 3.895732 0.115452 -0.881069 0.458632 0.030908 0.010312 
0.097294 -6.354072 3.895732 -0.115452 -0.881069 0.458632 0.030274 0.014939 
0.182426 -6.351315 3.931733 -0.255257 -0.865749 0.430433 0.028409 0.014175 
0.000000 -6.363305 4.043934 0.009278 -0.994354 -0.105472 0.029762 0.012388 
-0.182426 -6.351315 3.931733 0.255257 -0.865749 0.430433 0.028409 0.014175 
-0.097294 -6.354072 3.895732 0.115452 -0.881069 0.458632 0.030274 0.014939 
-0.243234 -6.350157 3.982694 0.454115 -0.840449 0.295541 0.030274 0.014939 
0.000000 -6.363305 4.043934 0.009278 -0.994354 -0.105472 0.027066 0.015576 
0.243234 -6.350157 3.982694 -0.454115 -0.840449 0.295541 0.030274 0.014939 
-0.267558 -6.353174 4.041836 0.616291 -0.782495 -0.088717 0.027066 0.015576 
-0.243234 -6.350157 3.982694 0.454115 -0.840449 0.295541 0.025832 0.016549 
0.000000 -6.363305 4.043934 0.009278 -0.994354 -0.105472 0.028103 0.018421 
0.243234 -6.350157 3.982694 -0.454115 -0.840449 0.295541 0.025832 0.016549 
0.267558 -6.353174 4.041836 -0.616291 -0.782495 -0.088717 0.027066 0.015576 
-1.157588 -4.105246 0.616189 0.000000 0.310343 -0.950621 0.074220 0.788707 
-1.157588 -4.125660 0.613164 0.000000 -0.720756 -0.693167 0.107274 0.841194 
-1.163585 -4.107684 0.618685 -0.740654 0.133793 -0.658406 0.084835 0.786732 
1.163585 -4.107684 0.618685 0.740654 0.133793 -0.658406 0.084835 0.786732 
1.157588 -4.125660 0.613164 0.000000 -0.720756 -0.693167 0.107274 0.841194 
1.157588 -4.105246 0.616189 0.000000 0.310343 -0.950621 0.074220 0.788707 
-1.151592 -4.107684 0.618685 0.740654 0.133763 -0.658406 0.215678 0.183437 
-1.157588 -4.125660 0.613164 0.000000 -0.720756 -0.693167 0.249578 0.145700 
-1.157588 -4.105246 0.616189 0.000000 0.310343 -0.950621 0.207550 0.178830 
1.157588 -4.105246 0.616189 0.000000 0.310343 -0.950621 0.207550 0.178830 
1.157588 -4.125660 0.613164 0.000000 -0.720756 -0.693167 0.249578 0.145700 
1.151592 -4.107684 0.618685 -0.740654 0.133763 -0.658406 0.215678 0.183437 
-1.149108 -4.113568 0.624709 0.958037 -0.209967 -0.195044 0.235061 0.192242 
1.149108 -4.113568 0.624709 -0.958037 -0.209967 -0.195044 0.235061 0.192242 
-1.151592 -4.119454 0.630733 0.742515 -0.634419 0.214789 0.254350 0.200090 
1.151592 -4.119454 0.630733 -0.742515 -0.634419 0.214789 0.254350 0.200090 
-1.157588 -4.121892 0.633229 0.000000 -0.898892 0.438124 0.262244 0.202385 
1.157588 -4.121892 0.633229 0.000000 -0.898892 0.438124 0.262244 0.202385 
-1.163585 -4.119454 0.630733 -0.742515 -0.634419 0.214789 0.133554 0.783548 
-1.157588 -4.121892 0.633229 0.000000 -0.898892 0.438124 0.143121 0.784203 
1.157588 -4.121892 0.633229 0.000000 -0.898892 0.438124 0.143121 0.784203 
1.163585 -4.119454 0.630733 0.742515 -0.634419 0.214789 0.133554 0.783548 
-1.166069 -4.113568 0.624709 -0.958037 -0.209937 -0.195044 0.109412 0.784594 
1.166069 -4.113568 0.624709 0.958037 -0.209937 -0.195044 0.109412 0.784594 
-1.165372 -3.843289 0.254262 0.000000 0.726127 -0.687521 0.093801 0.770748 
-1.165372 -3.862796 0.239742 0.000000 -0.295144 -0.955443 0.128185 0.819049 
-1.172510 -3.847307 0.255508 -0.743034 0.428663 -0.513901 0.103257 0.768229 
1.172510 -3.847307 0.255508 0.743034 0.428663 -0.513901 0.103257 0.768229 
1.165372 -3.862796 0.239742 0.000000 -0.295144 -0.955443 0.128185 0.819049 
1.165372 -3.843289 0.254262 0.000000 0.726127 -0.687521 0.093801 0.770748 
-1.158234 -3.847307 0.255508 0.743065 0.428663 -0.513871 0.107868 0.812424 
-1.165372 -3.862796 0.239742 0.000000 -0.295144 -0.955443 0.072426 0.859182 
-1.165372 -3.843289 0.254262 0.000000 0.726127 -0.687521 0.117092 0.816846 
1.165372 -3.843289 0.254262 0.000000 0.726127 -0.687521 0.117092 0.816846 
1.165372 -3.862796 0.239742 0.000000 -0.295144 -0.955443 0.072426 0.859182 
1.158234 -3.847307 0.255508 -0.743065 0.428663 -0.513871 0.107868 0.812424 
-1.155277 -3.857006 0.258516 0.957030 -0.092349 -0.274789 0.084953 0.804338 
1.155277 -3.857006 0.258516 -0.957030 -0.092349 -0.274789 0.084953 0.804338 
-1.158234 -3.866706 0.261523 0.742668 -0.657765 -0.125645 0.061767 0.797324 
1.158234 -3.866706 0.261523 -0.742668 -0.657765 -0.125645 0.061767 0.797324 
-1.165372 -3.870724 0.262770 0.000000 -0.998199 -0.059633 0.051896 0.795491 
1.165372 -3.870724 0.262770 0.000000 -0.998199 -0.059633 0.051896 0.795491 
-1.172510 -3.866706 0.261523 -0.742637 -0.657765 -0.125645 0.149653 0.762483 
-1.165372 -3.870724 0.262770 0.000000 -0.998199 -0.059633 0.159417 0.762622 
1.165372 -3.870724 0.262770 0.000000 -0.998199 -0.059633 0.159417 0.762622 
1.172510 -3.866706 0.261523 0.742637 -0.657765 -0.125645 0.149653 0.762483 
-1.175467 -3.857006 0.258516 -0.957030 -0.092380 -0.274789 0.126390 0.764805 
1.175467 -3.857006 0.258516 0.957030 -0.092380 -0.274789 0.126390 0.764805 
-0.671976 0.692472 -4.387922 0.000000 -0.896908 0.442152 0.105925 0.232608 
-0.671976 0.677042 -4.447089 0.000000 -0.607044 -0.794641 0.008089 0.191249 
-0.646662 0.696794 -4.392861 0.531602 -0.794183 0.294351 0.095057 0.238346 
0.646662 0.696794 -4.392861 -0.531602 -0.794183 0.294351 0.095057 0.238346 
0.671976 0.677042 -4.447089 0.000000 -0.607044 -0.794641 0.008089 0.191249 
0.671976 0.692472 -4.387922 0.000000 -0.896908 0.442152 0.105925 0.232608 
-0.697291 0.696794 -4.392861 -0.531571 -0.794183 0.294382 0.141120 0.784416 
-0.671976 0.677042 -4.447089 0.000000 -0.607044 -0.794641 0.080493 0.831425 
-0.671976 0.692472 -4.387922 0.000000 -0.896908 0.442152 0.150160 0.787438 
0.671976 0.692472 -4.387922 0.000000 -0.896908 0.442152 0.150160 0.787438 
0.671976 0.677042 -4.447089 0.000000 -0.607044 -0.794641 0.080493 0.831425 
0.697291 0.696794 -4.392861 0.531571 -0.794183 0.294382 0.141120 0.784416 
-0.707777 0.707228 -4.404784 -0.912564 -0.318674 -0.256142 0.119588 0.779238 
0.707777 0.707228 -4.404784 0.912564 -0.318674 -0.256142 0.119588 0.779238 
-0.697291 0.717664 -4.416707 -0.580187 0.276894 -0.765954 0.098178 0.774938 
0.697291 0.717664 -4.416707 0.580187 0.276894 -0.765954 0.098178 0.774938 
-0.671976 0.721987 -4.421646 0.000000 0.473891 -0.880551 0.089428 0.774034 
0.671976 0.721987 -4.421646 0.000000 0.473891 -0.880551 0.089428 0.774034 
-0.646662 0.717664 -4.416707 0.580187 0.276894 -0.765954 0.042417 0.259399 
-0.671976 0.721987 -4.421646 0.000000 0.473891 -0.880551 0.031478 0.262382 
0.671976 0.721987 -4.421646 0.000000 0.473891 -0.880551 0.031478 0.262382 
0.646662 0.717664 -4.416707 -0.580187 0.276894 -0.765954 0.042417 0.259399 
-0.636176 0.707229 -4.404783 0.912595 -0.318644 -0.256142 0.068753 0.249444 
0.636176 0.707229 -4.404783 -0.912595 -0.318644 -0.256142 0.068753 0.249444 
-1.417458 0.692472 -4.387922 0.000000 -0.896908 0.442152 0.116739 0.203324 
-1.417458 0.677042 -4.447088 0.000000 -0.607044 -0.794641 0.024207 0.158316 
-1.392143 0.696794 -4.392861 0.531602 -0.794183 0.294351 0.105932 0.208320 
1.392143 0.696794 -4.392861 -0.531602 -0.794183 0.294351 0.105932 0.208320 
1.417458 0.677042 -4.447088 0.000000 -0.607044 -0.794641 0.024207 0.158316 
1.417458 0.692472 -4.387922 0.000000 -0.896908 0.442152 0.116739 0.203324 
-1.442773 0.696794 -4.392861 -0.531571 -0.794183 0.294382 0.107474 0.708255 
-1.417458 0.677042 -4.447088 0.000000 -0.607044 -0.794641 0.043958 0.751282 
-1.417458 0.692472 -4.387922 0.000000 -0.896908 0.442152 0.116303 0.711851 
1.417458 0.692472 -4.387922 0.000000 -0.896908 0.442152 0.116303 0.711851 
1.417458 0.677042 -4.447088 0.000000 -0.607044 -0.794641 0.043958 0.751282 
1.442773 0.696794 -4.392861 0.531571 -0.794183 0.294382 0.107474 0.708255 
-1.453258 0.707228 -4.404784 -0.912564 -0.318674 -0.256142 0.086319 0.701708 
1.453258 0.707228 -4.404784 0.912564 -0.318674 -0.256142 0.086319 0.701708 
-1.442773 0.717664 -4.416707 -0.580187 0.276894 -0.765954 0.065226 0.696044 
1.442773 0.717664 -4.416707 0.580187 0.276894 -0.765954 0.065226 0.696044 
-1.417458 0.721988 -4.421646 0.000000 0.473891 -0.880551 0.056554 0.694581 
1.417458 0.721988 -4.421646 0.000000 0.473891 -0.880551 0.056554 0.694581 
-1.392143 0.717664 -4.416707 0.580187 0.276894 -0.765954 0.053934 0.225997 
-1.417458 0.721988 -4.421646 0.000000 0.473891 -0.880551 0.043199 0.228324 
1.417458 0.721988 -4.421646 0.000000 0.473891 -0.880551 0.043199 0.228324 
1.392143 0.717664 -4.416707 -0.580187 0.276894 -0.765954 0.053934 0.225997 
-1.381658 0.707229 -4.404783 0.912595 -0.318674 -0.256142 0.079918 0.217712 
1.381658 0.707229 -4.404783 -0.912595 -0.318674 -0.256142 0.079918 0.217712 
-1.042038 0.337862 -4.272614 0.000000 -0.889737 0.456465 0.120021 0.278442 
-1.042038 0.323299 -4.324984 0.000000 -0.629292 -0.777154 0.028506 0.239762 
-1.016723 0.341326 -4.277428 0.487442 -0.813746 0.316507 0.109551 0.283296 
1.016723 0.341326 -4.277428 -0.487442 -0.813746 0.316507 0.109551 0.283296 
1.042038 0.323299 -4.324984 0.000000 -0.629292 -0.777154 0.028506 0.239762 
1.042038 0.337862 -4.272614 0.000000 -0.889737 0.456465 0.120021 0.278442 
-1.067353 0.341326 -4.277427 -0.487442 -0.813746 0.316507 0.209758 0.250836 
-1.042038 0.323299 -4.324984 0.000000 -0.629292 -0.777154 0.285251 0.202010 
-1.042038 0.337862 -4.272614 0.000000 -0.889737 0.456465 0.199176 0.246938 
1.042038 0.337862 -4.272614 0.000000 -0.889737 0.456465 0.199176 0.246938 
1.042038 0.323299 -4.324984 0.000000 -0.629292 -0.777154 0.285251 0.202010 
1.067353 0.341326 -4.277427 0.487442 -0.813746 0.316507 0.209758 0.250836 
-1.077838 0.349687 -4.289046 -0.884121 -0.384198 -0.265847 0.235266 0.257438 
1.077838 0.349687 -4.289046 0.884121 -0.384198 -0.265847 0.235266 0.257438 
-1.067353 0.358048 -4.300664 -0.551622 0.223365 -0.803583 0.260758 0.262878 
1.067353 0.358048 -4.300664 0.551622 0.223365 -0.803583 0.260758 0.262878 
-1.042038 0.361513 -4.305477 0.000000 0.433790 -0.900998 0.271304 0.263970 
1.042038 0.361513 -4.305477 0.000000 0.433790 -0.900998 0.271304 0.263970 
-1.016723 0.358048 -4.300664 0.551622 0.223365 -0.803583 0.058535 0.299809 
-1.042038 0.361513 -4.305477 0.000000 0.433790 -0.900998 0.047873 0.301797 
1.042038 0.361513 -4.305477 0.000000 0.433790 -0.900998 0.047873 0.301797 
1.016723 0.358048 -4.300664 -0.551622 0.223365 -0.803583 0.058535 0.299809 
-1.006238 0.349687 -4.289046 0.884121 -0.384198 -0.265847 0.084084 0.292146 
1.006238 0.349687 -4.289046 -0.884121 -0.384198 -0.265847 0.084084 0.292146 
-0.409849 -7.753097 3.226619 0.000000 -0.941984 0.335612 0.128082 0.203458 
-0.409849 -7.741197 3.247496 0.000000 -0.115604 0.993286 0.055064 0.165841 
-0.417005 -7.748899 3.227036 -0.745109 -0.597095 0.297067 0.112769 0.207474 
0.417005 -7.748899 3.227036 0.745109 -0.597095 0.297067 0.112769 0.207474 
0.409849 -7.741197 3.247496 0.000000 -0.115604 0.993286 0.055064 0.165841 
0.409849 -7.753097 3.226619 0.000000 -0.941984 0.335612 0.128082 0.203458 
-0.402694 -7.748899 3.227036 0.745109 -0.597095 0.297067 0.158575 0.826126 
-0.409849 -7.741197 3.247496 0.000000 -0.115604 0.993286 0.105912 0.873570 
-0.409849 -7.753097 3.226619 0.000000 -0.941984 0.335612 0.174341 0.828487 
0.409849 -7.753097 3.226619 0.000000 -0.941984 0.335612 0.174341 0.828487 
0.409849 -7.741197 3.247496 0.000000 -0.115604 0.993286 0.105912 0.873570 
0.402694 -7.748899 3.227036 -0.745109 -0.597095 0.297067 0.158575 0.826126 
-0.399730 -7.738770 3.228041 0.957427 -0.020234 0.287942 0.120498 0.822972 
0.399730 -7.738770 3.228041 -0.957427 -0.020234 0.287942 0.120498 0.822972 
-0.402694 -7.728642 3.229048 0.742302 0.551042 0.381176 0.082404 0.820870 
0.402694 -7.728642 3.229048 -0.742302 0.551042 0.381176 0.082404 0.820870 
-0.409849 -7.724445 3.229465 0.000000 0.887509 0.460738 0.066618 0.821054 
0.409849 -7.724445 3.229465 0.000000 0.887509 0.460738 0.066618 0.821054 
-0.417005 -7.728642 3.229048 -0.742302 0.551042 0.381176 0.037410 0.220860 
-0.409849 -7.724445 3.229465 0.000000 0.887509 0.460738 0.021505 0.222393 
0.409849 -7.724445 3.229465 0.000000 0.887509 0.460738 0.021505 0.222393 
0.417005 -7.728642 3.229048 0.742302 0.551042 0.381176 0.037410 0.220860 
-0.419969 -7.738770 3.228041 -0.957427 -0.020234 0.287942 0.075217 0.214682 
0.419969 -7.738770 3.228041 0.957427 -0.020234 0.287942 0.075217 0.214682 
-0.376530 -7.843446 3.187653 0.000000 -0.838343 0.545091 0.128082 0.203458 
-0.376530 -7.826942 3.205337 0.000000 0.116977 0.993103 0.055064 0.165841 
-0.383686 -7.839260 3.187128 -0.743736 -0.513413 0.428053 0.112769 0.207474 
0.383686 -7.839260 3.187128 0.743736 -0.513413 0.428053 0.112769 0.207474 
0.376530 -7.826942 3.205337 0.000000 0.116977 0.993103 0.055064 0.165841 
0.376530 -7.843446 3.187653 0.000000 -0.838343 0.545091 0.128082 0.203458 
-0.369375 -7.839260 3.187128 0.743736 -0.513382 0.428053 0.158575 0.826126 
-0.376530 -7.826942 3.205337 0.000000 0.116977 0.993103 0.105912 0.873570 
-0.376530 -7.843446 3.187653 0.000000 -0.838343 0.545091 0.174341 0.828487 
0.376530 -7.843446 3.187653 0.000000 -0.838343 0.545091 0.174341 0.828487 
0.376530 -7.826942 3.205337 0.000000 0.116977 0.993103 0.105912 0.873570 
0.369375 -7.839260 3.187128 -0.743736 -0.513382 0.428053 0.158575 0.826126 
-0.366411 -7.829162 3.185859 0.957488 0.044679 0.284921 0.120498 0.822972 
0.366411 -7.829162 3.185859 -0.957488 0.044679 0.284921 0.120498 0.822972 
-0.369375 -7.819066 3.184591 0.743522 0.623218 0.242378 0.082404 0.820870 
0.369375 -7.819066 3.184591 -0.743522 0.623218 0.242378 0.082404 0.820870 
-0.376530 -7.814882 3.184065 0.000031 0.970306 0.241829 0.066618 0.821054 
0.376530 -7.814882 3.184065 -0.000031 0.970306 0.241829 0.066618 0.821054 
-0.383686 -7.819065 3.184590 -0.743492 0.623218 0.242378 0.037410 0.220860 
-0.376530 -7.814882 3.184065 0.000031 0.970306 0.241829 0.021505 0.222393 
0.376530 -7.814882 3.184065 -0.000031 0.970306 0.241829 0.021505 0.222393 
0.383686 -7.819065 3.184590 0.743492 0.623218 0.242378 0.037410 0.220860 
-0.386649 -7.829165 3.185859 -0.957488 0.044588 0.284921 0.075217 0.214682 
0.386649 -7.829165 3.185859 0.957488 0.044588 0.284921 0.075217 0.214682 
-0.345134 -7.997189 3.097918 0.000000 -0.951415 0.307840 0.128082 0.203458 
-0.345134 -7.985912 3.119118 0.000000 -0.144444 0.989502 0.055064 0.165841 
-0.352290 -7.993006 3.098451 -0.745262 -0.605365 0.279397 0.112769 0.207474 
0.352290 -7.993006 3.098451 0.745262 -0.605365 0.279397 0.112769 0.207474 
0.345134 -7.985912 3.119118 0.000000 -0.144444 0.989502 0.055064 0.165841 
0.345134 -7.997189 3.097918 0.000000 -0.951415 0.307840 0.128082 0.203458 
-0.337979 -7.993006 3.098451 0.745232 -0.605396 0.279397 0.158575 0.826126 
-0.345134 -7.985912 3.119118 0.000000 -0.144444 0.989502 0.105912 0.873570 
-0.345134 -7.997189 3.097918 0.000000 -0.951415 0.307840 0.174341 0.828487 
0.345134 -7.997189 3.097918 0.000000 -0.951415 0.307840 0.174341 0.828487 
0.345134 -7.985912 3.119118 0.000000 -0.144444 0.989502 0.105912 0.873570 
0.337979 -7.993006 3.098451 -0.745232 -0.605396 0.279397 0.158575 0.826126 
-0.335015 -7.982910 3.099740 0.957427 -0.028321 0.287240 0.120498 0.822972 
0.335015 -7.982910 3.099740 -0.957427 -0.028321 0.287240 0.120498 0.822972 
-0.337979 -7.972814 3.101027 0.742149 0.539872 0.397107 0.082404 0.820870 
0.337979 -7.972814 3.101027 -0.742149 0.539872 0.397107 0.082404 0.820870 
-0.345134 -7.968631 3.101561 0.000000 0.873745 0.486373 0.066618 0.821054 
0.345134 -7.968631 3.101561 0.000000 0.873745 0.486373 0.066618 0.821054 
-0.352290 -7.972814 3.101027 -0.742149 0.539903 0.397107 0.037410 0.220860 
-0.345134 -7.968631 3.101561 0.000000 0.873745 0.486373 0.021505 0.222393 
0.345134 -7.968631 3.101561 0.000000 0.873745 0.486373 0.021505 0.222393 
0.352290 -7.972814 3.101027 0.742149 0.539903 0.397107 0.037410 0.220860 
-0.355253 -7.982908 3.099740 -0.957427 -0.028291 0.287240 0.075217 0.214682 
0.355253 -7.982908 3.099740 0.957427 -0.028291 0.287240 0.075217 0.214682 
-0.090842 -9.398886 4.429288 0.000000 -0.666341 -0.745628 0.128082 0.203458 
-0.090842 -9.382483 4.419067 0.000000 0.374462 -0.927213 0.055064 0.165841 
-0.085169 -9.395795 4.430530 0.741966 -0.385266 -0.548631 0.112769 0.207474 
0.085169 -9.395795 4.430530 -0.741966 -0.385266 -0.548631 0.112769 0.207474 
0.090842 -9.382483 4.419067 0.000000 0.374462 -0.927213 0.055064 0.165841 
0.090842 -9.398886 4.429288 0.000000 -0.666341 -0.745628 0.128082 0.203458 
-0.096515 -9.395795 4.430530 -0.741966 -0.385266 -0.548631 0.158575 0.826126 
-0.090842 -9.382483 4.419067 0.000000 0.374462 -0.927213 0.105912 0.873570 
-0.090842 -9.398886 4.429288 0.000000 -0.666341 -0.745628 0.174341 0.828487 
0.090842 -9.398886 4.429288 0.000000 -0.666341 -0.745628 0.174341 0.828487 
0.090842 -9.382483 4.419067 0.000000 0.374462 -0.927213 0.105912 0.873570 
0.096515 -9.395795 4.430530 0.741966 -0.385266 -0.548631 0.158575 0.826126 
-0.098866 -9.388336 4.433529 -0.956999 0.114628 -0.266396 0.120498 0.822972 
0.098866 -9.388336 4.433529 0.956999 0.114628 -0.266396 0.120498 0.822972 
-0.096515 -9.380877 4.436526 -0.742302 0.666463 -0.069063 0.082404 0.820870 
0.096515 -9.380877 4.436526 0.742302 0.666463 -0.069063 0.082404 0.820870 
-0.090842 -9.377787 4.437770 0.000000 0.999664 0.025636 0.066618 0.821054 
0.090842 -9.377787 4.437770 0.000000 0.999664 0.025636 0.066618 0.821054 
-0.085169 -9.380877 4.436526 0.742302 0.666463 -0.069063 0.037410 0.220860 
-0.090842 -9.377787 4.437770 0.000000 0.999664 0.025636 0.021505 0.222393 
0.090842 -9.377787 4.437770 0.000000 0.999664 0.025636 0.021505 0.222393 
0.085169 -9.380877 4.436526 -0.742302 0.666463 -0.069063 0.037410 0.220860 
-0.082819 -9.388337 4.433529 0.956999 0.114597 -0.266396 0.075217 0.214682 
0.082819 -9.388337 4.433529 -0.956999 0.114597 -0.266396 0.075217 0.214682 
-0.573189 -7.851880 4.185637 0.000000 -0.575915 -0.817469 0.128082 0.203458 
-0.573189 -7.825884 4.173308 0.000000 0.480209 -0.877132 0.055064 0.165841 
-0.564767 -7.847545 4.187985 0.741295 -0.320170 -0.589862 0.112769 0.207474 
0.564767 -7.847545 4.187985 -0.741295 -0.320170 -0.589862 0.112769 0.207474 
0.573189 -7.825884 4.173308 0.000000 0.480209 -0.877132 0.055064 0.165841 
0.573189 -7.851880 4.185637 0.000000 -0.575915 -0.817469 0.128082 0.203458 
-0.581611 -7.847545 4.187985 -0.741295 -0.320170 -0.589862 0.158575 0.826126 
-0.573189 -7.825884 4.173308 0.000000 0.480209 -0.877132 0.105912 0.873570 
-0.573189 -7.851880 4.185637 0.000000 -0.575915 -0.817469 0.174341 0.828487 
0.573189 -7.851880 4.185637 0.000000 -0.575915 -0.817469 0.174341 0.828487 
0.573189 -7.825884 4.173308 0.000000 0.480209 -0.877132 0.105912 0.873570 
0.581611 -7.847545 4.187985 0.741295 -0.320170 -0.589862 0.158575 0.826126 
-0.585100 -7.837080 4.193654 -0.957213 0.143986 -0.250923 0.120498 0.822972 
0.585100 -7.837080 4.193654 0.957213 0.143986 -0.250923 0.120498 0.822972 
-0.581611 -7.826613 4.199321 -0.742454 0.669790 0.010743 0.082404 0.820870 
